solution.name,solution.number,nozzle,orifice.size,pressure,rep,dv10,dv50,dv90,rs,fines (<200),density,viscosity,ph,conductivity,surface.tension
dicamba+glyphosate+clethodim+dra1,10,TDXLD,0.4,60,1,290.14,608.74,980.24,1.13,3.29,1.00844,1.411,4.86,7.73,
dicamba+glyphosate+clethodim+dra1,10,TDXLD,0.4,60,2,290.59,610.19,979.04,1.13,3.29,1.00827,1.486,4.87,7.75,
dicamba+glyphosate+clethodim+dra1,10,TDXLD,0.4,60,3,291.66,612.14,983.97,1.13,3.23,1.00827,1.426,4.85,7.72,
dicamba+glyphosate+clethodim+dra1,10,ULD,0.4,60,1,284.78,598.8,942.88,1.1,3.69,1.00844,1.411,4.86,7.73,
dicamba+glyphosate+clethodim+dra1,10,ULD,0.4,60,2,286.91,599.8,944.22,1.1,3.52,1.00827,1.486,4.87,7.75,
dicamba+glyphosate+clethodim+dra1,10,ULD,0.4,60,3,288.07,600.51,940.74,1.09,3.47,1.00827,1.426,4.85,7.72,
dicamba+glyphosate+clethodim+dra1,10,TTI,0.4,60,1,334.38,681.17,1015.82,1,2.14,1.00844,1.411,4.86,7.73,
dicamba+glyphosate+clethodim+dra1,10,TTI,0.4,60,2,338.94,686.36,1048.66,1.03,2.02,1.00827,1.486,4.87,7.75,
dicamba+glyphosate+clethodim+dra1,10,TTI,0.4,60,3,333.45,682.92,1034,1.03,2.14,1.00827,1.426,4.85,7.72,
dicamba+glyphosate+clethodim+dra1,10,AI80,0.5,60,1,275.61,595.46,966.05,1.16,4.09,1.00844,1.411,4.86,7.73,
dicamba+glyphosate+clethodim+dra1,10,AI80,0.5,60,2,275.59,593.29,963.67,1.16,4.07,1.00827,1.486,4.87,7.75,
dicamba+glyphosate+clethodim+dra1,10,AI80,0.5,60,3,275.17,594.67,965.72,1.16,4.08,1.00827,1.426,4.85,7.72,
dicamba+glyphosate+clethodim+dra1,10,TDXLD,0.5,60,1,323.87,674.48,1095.22,1.14,2.35,1.00844,1.411,4.86,7.73,
dicamba+glyphosate+clethodim+dra1,10,TDXLD,0.5,60,2,320.37,658.29,1017.66,1.06,2.31,1.00827,1.486,4.87,7.75,
dicamba+glyphosate+clethodim+dra1,10,TDXLD,0.5,60,3,317.98,658.08,1018.69,1.06,2.46,1.00827,1.426,4.85,7.72,
dicamba+glyphosate+clethodim+dra1,10,ULD,0.5,60,1,256.87,549.3,858.19,1.09,5.11,1.00844,1.411,4.86,7.73,
dicamba+glyphosate+clethodim+dra1,10,ULD,0.5,60,2,258.84,552.27,856.5,1.08,4.98,1.00827,1.486,4.87,7.75,
dicamba+glyphosate+clethodim+dra1,10,ULD,0.5,60,3,256.48,548.48,855.21,1.09,5.12,1.00827,1.426,4.85,7.72,
dicamba+glyphosate+clethodim+dra1,10,TTI,0.5,60,1,318.87,665.29,1034.11,1.08,2.56,1.00844,1.411,4.86,7.73,
dicamba+glyphosate+clethodim+dra1,10,TTI,0.5,60,2,321.54,668.85,1033.2,1.06,2.51,1.00827,1.486,4.87,7.75,
dicamba+glyphosate+clethodim+dra1,10,TTI,0.5,60,3,318.26,660.63,1007.96,1.04,2.56,1.00827,1.426,4.85,7.72,
dicamba+glyphosate+clethodim+dra1,10,TADFD,0.6,60,1,309.26,665.03,1076.19,1.15,2.79,1.00844,1.411,4.86,7.73,
dicamba+glyphosate+clethodim+dra1,10,TADFD,0.6,60,2,307.74,658.15,1068.28,1.16,2.81,1.00827,1.486,4.87,7.75,
dicamba+glyphosate+clethodim+dra1,10,TADFD,0.6,60,3,309.4,658.66,1072.88,1.16,2.7,1.00827,1.426,4.85,7.72,
dicamba+glyphosate+clethodim+dra1,10,TDXLD,0.6,60,1,367.93,747.44,1105.45,0.99,1.5,1.00844,1.411,4.86,7.73,
dicamba+glyphosate+clethodim+dra1,10,TDXLD,0.6,60,2,373.73,765.31,1192.21,1.07,1.45,1.00827,1.486,4.87,7.75,
dicamba+glyphosate+clethodim+dra1,10,TDXLD,0.6,60,3,374.98,765.73,1192.01,1.07,1.41,1.00827,1.426,4.85,7.72,
dicamba+glyphosate+clethodim+dra1,10,TTI,0.6,60,1,302.29,645.25,1009.6,1.1,3.1,1.00844,1.411,4.86,7.73,
dicamba+glyphosate+clethodim+dra1,10,TTI,0.6,60,2,308.17,657.61,1091.68,1.19,3.01,1.00827,1.486,4.87,7.75,
dicamba+glyphosate+clethodim+dra1,10,TTI,0.6,60,3,302.17,642.79,1067.5,1.19,3.19,1.00827,1.426,4.85,7.72,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.3,20,1,565.14,1061.37,1493.86,0.88,0.37,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.3,20,2,576.1,1070.52,1496.66,0.86,0.35,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.3,20,3,565.24,1070.43,1505.55,0.88,0.36,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI110,0.3,20,1,502.79,971.83,1400.26,0.92,0.36,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI110,0.3,20,2,497.93,968.23,1388.57,0.92,0.38,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI110,0.3,20,3,496.52,959.78,1391.13,0.93,0.38,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.3,20,1,639.2,1266.79,1819.6,0.93,0.04,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.3,20,2,629.34,1242.44,1774.1,0.92,0.04,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.3,20,3,633.24,1259.65,1870.85,0.98,0.04,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.3,20,1,597.28,1162.1,1620.27,0.88,0.32,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.3,20,2,594.28,1160.06,1660.11,0.92,0.14,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.3,20,3,600.21,1162.99,1646.16,0.9,0.13,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.3,20,1,589.23,1061.31,1521.28,0.88,0.13,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.3,20,2,580.18,1027.79,1426.99,0.82,0.14,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.3,20,3,586.55,1053.07,1509.72,0.88,0.13,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.4,20,1,571.85,1071.68,1543.61,0.91,0.16,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.4,20,2,564.48,1064.51,1535.8,0.91,0.16,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.4,20,3,571.12,1070.05,1542.08,0.91,0.16,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,ULD,0.4,20,1,485.49,911.72,1333,0.93,0.29,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,ULD,0.4,20,2,490.12,919.87,1335.37,0.92,0.3,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,ULD,0.4,20,3,480.25,905.4,1328.5,0.94,0.33,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.4,20,1,591.89,1069.07,1509.53,0.86,0.17,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.4,20,2,578.57,1057.02,1499.87,0.87,0.17,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.4,20,3,572.47,1043.51,1482.49,0.87,0.18,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.5,20,1,499.28,961.2,1389.19,0.93,0.35,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.5,20,2,499.93,962.54,1407.4,0.94,0.31,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.5,20,3,497.96,959.2,1413.93,0.95,0.32,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.5,20,1,620.32,1146.93,1681.4,0.93,0.04,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.5,20,2,624.97,1158.14,1677.57,0.91,0.04,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.5,20,3,625.88,1150.95,1689.79,0.92,0.04,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,ULD,0.5,20,1,427.94,819.46,1231.45,0.98,0.59,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,ULD,0.5,20,2,417.68,806.67,1215.69,0.99,0.7,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,ULD,0.5,20,3,416.16,802.3,1212.78,0.99,0.7,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.5,20,1,585.39,1088.59,1593.8,0.93,0.16,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.5,20,2,583.21,1087.92,1607.64,0.94,0.17,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.5,20,3,590.46,1099.35,1642.79,0.96,0.15,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.6,20,1,555.11,1097.32,1614.72,0.97,0.15,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.6,20,2,559.95,1092.62,1600.11,0.95,0.14,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.6,20,3,546.48,1066.6,1536.68,0.93,0.19,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.6,20,1,643.87,1165.35,1654.3,0.87,0.04,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.6,20,2,649.46,1190.24,1700.53,0.88,0.04,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.6,20,3,642.67,1168.13,1668.2,0.88,0.04,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.6,20,1,534.41,1011.93,1440.22,0.9,0.31,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.6,20,2,529.62,1006.61,1448.52,0.91,0.24,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.6,20,3,527.46,1001.54,1432.39,0.9,0.33,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.3,30,1,440.37,852.6,1261.37,0.96,0.6,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.3,30,2,440.04,844.69,1252.07,0.96,0.6,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.3,30,3,442.35,849.41,1259.02,0.96,0.6,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI110,0.3,30,1,376.71,732.87,1082.19,0.96,1.13,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI110,0.3,30,2,375.1,727.98,1069.28,0.95,1.14,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI110,0.3,30,3,374.84,731.12,1081.44,0.97,1.2,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.3,30,1,486.44,1005.89,1521.77,1.03,0.31,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.3,30,2,489.13,1024.93,1578.29,1.06,0.3,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.3,30,3,490.06,1019.49,1587.9,1.08,0.3,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.3,30,1,444.98,892.18,1307.35,0.97,0.54,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.3,30,2,450.01,901.52,1316.49,0.96,0.47,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.3,30,3,446.93,896.15,1312.66,0.97,0.48,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.3,30,1,457.63,853.52,1208.54,0.88,0.68,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.3,30,2,466,858.25,1220.35,0.88,0.57,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.3,30,3,467.29,859.68,1243.6,0.9,0.56,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.4,30,1,471.1,926.17,1369.51,0.97,0.4,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.4,30,2,458.94,903.17,1347.07,0.98,0.44,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.4,30,3,457.49,903.19,1345.93,0.98,0.45,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,ULD,0.4,30,1,391.5,750.69,1099.85,0.94,0.9,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,ULD,0.4,30,2,389.32,748.28,1099.37,0.95,0.94,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,ULD,0.4,30,3,386.5,742.51,1092.47,0.95,0.96,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.4,30,1,486.55,905.5,1298.14,0.9,0.43,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.4,30,2,479.31,895.88,1284.43,0.9,0.58,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.4,30,3,485.65,901.07,1290.12,0.89,0.43,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.5,30,1,416.08,825.15,1246.07,1.01,0.88,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.5,30,2,415.07,815.12,1214.28,0.98,0.83,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.5,30,3,418.11,819.93,1219.01,0.98,0.79,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.5,30,1,506.53,973.44,1408.54,0.93,0.32,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.5,30,2,488.03,943.49,1381.37,0.95,0.38,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.5,30,3,501.47,962.44,1402.59,0.94,0.33,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,ULD,0.5,30,1,361.83,716.54,1063.82,0.98,1.51,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,ULD,0.5,30,2,358.58,710.13,1058,0.98,1.58,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,ULD,0.5,30,3,351.97,699.14,1044.12,0.99,1.7,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.5,30,1,488.83,951.01,1401.15,0.96,0.58,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.5,30,2,492.44,952.92,1390.39,0.94,0.43,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.5,30,3,501.13,964,1408.19,0.94,0.4,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.6,30,1,471.5,937.04,1393.2,0.98,0.42,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.6,30,2,467.44,931.8,1391.52,0.99,0.44,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.6,30,3,472.39,940.74,1413.79,1,0.39,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.6,30,1,559.43,1056,1511.37,0.9,0.17,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.6,30,2,554.96,1045.42,1517.2,0.92,0.17,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.6,30,3,560.64,1054.63,1530.63,0.92,0.16,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.6,30,1,462.14,912.01,1348.49,0.97,0.63,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.6,30,2,461.47,911.56,1371.29,1,0.64,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.6,30,3,465.23,921.97,1400.7,1.01,0.64,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.3,40,1,382.54,739.61,1084.64,0.95,1.14,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.3,40,2,378.69,733.8,1078.88,0.95,1.23,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.3,40,3,375.83,731.69,1077.63,0.96,1.28,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI110,0.3,40,1,343.37,663.17,986.54,0.97,1.67,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI110,0.3,40,2,330.2,649.04,979.81,1,1.96,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI110,0.3,40,3,331.24,651.41,981,1,1.91,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.3,40,1,404.12,807.24,1259.53,1.06,0.74,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.3,40,2,401.54,805.1,1230.64,1.03,0.82,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.3,40,3,405.51,821.58,1280.19,1.06,0.74,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.3,40,1,398.45,810.02,1214.84,1.01,1.04,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.3,40,2,397.38,800.18,1192.56,0.99,0.91,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.3,40,3,397.08,804.13,1189.88,0.99,0.94,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.3,40,1,416.72,790.74,1141.84,0.92,1.02,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.3,40,2,410.5,776.89,1125.91,0.92,1.05,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.3,40,3,419.03,789.59,1143.81,0.92,0.97,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.4,40,1,404.63,806.66,1254.71,1.05,0.83,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.4,40,2,401.27,809.66,1259.73,1.06,0.91,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.4,40,3,402.39,810.01,1257.93,1.06,0.9,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,ULD,0.4,40,1,357.83,707.94,1058.42,0.99,1.6,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,ULD,0.4,40,2,357.14,706.33,1059.4,0.99,1.58,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,ULD,0.4,40,3,358.79,710.05,1062.91,0.99,1.58,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.4,40,1,450.84,856.11,1244.97,0.93,0.66,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.4,40,2,453.06,873.43,1324.53,1,0.66,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.4,40,3,455.79,887.93,1375.35,1.04,0.64,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.5,40,1,369.49,738.18,1143.27,1.05,1.35,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.5,40,2,368.06,738.86,1155.82,1.07,1.39,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.5,40,3,368.74,744.48,1173.4,1.08,1.42,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.5,40,1,437.51,866.01,1314.79,1.01,0.59,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.5,40,2,437.33,861.48,1313.78,1.02,0.6,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.5,40,3,435.42,857.94,1300.75,1.01,0.62,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,ULD,0.5,40,1,326.94,664.49,1009.88,1.03,2.23,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,ULD,0.5,40,2,324.7,662.87,1008.96,1.03,2.35,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,ULD,0.5,40,3,324.88,663.68,1011.02,1.03,2.34,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.5,40,1,441.03,878.14,1319.74,1,0.82,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.5,40,2,436.22,869.56,1300.23,0.99,0.88,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.5,40,3,441.85,877.33,1308.7,0.99,0.8,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.6,40,1,404.08,811.8,1257.66,1.05,0.93,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.6,40,2,417.04,843.9,1290.87,1.04,0.77,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.6,40,3,406.58,811.35,1238.07,1.02,0.87,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.6,40,1,495.63,959.99,1408.26,0.95,0.38,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.6,40,2,490.2,946.66,1397.85,0.96,0.39,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.6,40,3,488.85,948.63,1401.22,0.96,0.39,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.6,40,1,391.78,801.72,1232.67,1.05,1.32,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.6,40,2,392.74,799.51,1220.07,1.03,1.29,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TTI,0.6,40,3,397.29,805.36,1228.98,1.03,1.17,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.3,50,1,339.09,663.29,998.91,0.99,1.8,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.3,50,2,342.51,672.04,1012.98,1,1.76,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI80,0.3,50,3,344.64,672.41,1016.54,1,1.73,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI110,0.3,50,1,300.8,592,915.74,1.04,2.8,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI110,0.3,50,2,302.02,595.32,919.72,1.04,2.76,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,AI110,0.3,50,3,303.22,597.12,926.56,1.04,2.75,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.3,50,1,356.34,723.06,1154.87,1.1,1.48,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.3,50,2,356.84,724.7,1151.05,1.1,1.48,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TDXLD,0.3,50,3,358.7,725.26,1159.48,1.1,1.33,1.01072,2.125,4.86,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.3,50,1,355.54,714.96,1077.7,1.01,1.45,1.01034,2.095,4.88,7.84,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.3,50,2,357.88,718.35,1080.7,1.01,1.42,1.01079,2.131,4.86,7.82,
dicamba+glyphosate+clethodim+acetochlor+dra1,11,TADFD,0.3,50,3,361.12,739.75,1154.48,1.07,1.52,1.01072,2.125,4.86,7.84,
