solution.name,temperature,humidity,rep,seconds,surface.tension
dicamba+dra1,20,60,3,13,32.75
dicamba+dra1,20,60,3,14,32.7
dicamba+dra1,20,60,3,15,32.58
dicamba+dra1,20,60,3,16,32.63
dicamba+dra1,20,60,3,17,32.46
dicamba+dra1,20,60,3,18,32.5
dicamba+dra1,20,60,3,19,32.48
dicamba+dra1,20,60,3,20,32.31
dicamba+dra1,20,60,3,21,32.37
dicamba+dra1,20,60,3,22,32.36
dicamba+dra1,20,60,3,23,32.33
dicamba+dra1,20,60,3,24,32.29
dicamba+dra1,20,60,3,25,32.2
dicamba+dra1,20,60,3,26,32.27
dicamba+dra1,20,60,3,27,32.1
dicamba+dra1,20,60,3,28,32.08
dicamba+dra1,20,60,3,29,32.15
dicamba+dra1,20,60,3,30,31.94
dicamba+dra1,20,60,3,31,32.06
dicamba+dra1,20,60,3,32,32.07
dicamba+dra1,20,60,3,33,32.01
dicamba+dra1,20,60,3,34,31.88
dicamba+dra1,20,60,3,35,31.91
dicamba+dra1,20,60,3,36,31.94
dicamba+dra1,20,60,3,37,31.93
dicamba+dra1,20,60,3,38,31.86
dicamba+dra1,20,60,3,39,31.79
dicamba+dra1,20,60,3,40,31.89
dicamba+dra1,20,60,3,41,31.88
dicamba+dra1,20,60,3,42,31.82
dicamba+dra1,20,60,3,43,31.58
dicamba+dra1,20,60,3,44,31.72
dicamba+dra1,20,60,3,45,31.62
dicamba+dra1,20,60,3,46,31.78
dicamba+dra1,20,60,3,47,31.54
dicamba+dra1,20,60,3,48,31.53
dicamba+dra1,20,60,3,49,31.57
dicamba+dra1,20,60,3,50,31.68
dicamba+dra1,20,60,3,51,31.7
dicamba+dra1,20,60,3,52,31.56
dicamba+dra1,20,60,3,53,31.58
dicamba+dra1,20,60,3,54,31.64
dicamba+dra1,20,60,3,55,31.41
dicamba+dra1,20,60,3,56,31.55
dicamba+dra1,20,60,3,57,31.52
dicamba+dra1,20,60,3,58,31.49
dicamba+dra1,20,60,3,59,31.53
dicamba+dra1,20,60,3,60,31.51
dicamba+dra1,20,60,3,61,30.75
dicamba+dra1,20,60,3,62,31.09
dicamba+dra1,20,60,3,63,31.49
dicamba+dra1,20,60,3,64,31.51
dicamba+dra1,20,60,3,65,31.38
dicamba+dra1,20,60,3,66,31.2
dicamba+dra1,20,60,3,67,31.32
dicamba+dra1,20,60,3,68,31.43
dicamba+dra1,20,60,3,69,31.43
dicamba+dra1,20,60,3,70,31.39
dicamba+dra1,20,60,3,71,31.29
dicamba+dra1,20,60,3,72,31.42
dicamba+dra1,20,60,3,73,31.09
dicamba+dra1,20,60,3,74,31.1
dicamba+dra1,20,60,3,75,31.21
dicamba+dra1,20,60,3,76,31.27
dicamba+dra1,20,60,3,77,31.34
dicamba+dra1,20,60,3,78,31.18
dicamba+dra1,20,60,3,79,30.85
dicamba+dra1,20,60,3,80,31.09
dicamba+dra1,20,60,3,81,31.3
dicamba+dra1,20,60,3,82,31.27
dicamba+dra1,20,60,3,83,31.28
dicamba+dra1,20,60,3,84,31.21
dicamba+dra1,20,60,3,85,31.25
dicamba+dra1,20,60,3,86,31.22
dicamba+dra1,20,60,3,87,31.23
dicamba+dra1,20,60,3,88,31.24
dicamba+dra1,20,60,3,89,31.19
dicamba+dra1,20,60,3,90,31.16
dicamba+dra1,20,60,3,91,31.03
dicamba+dra1,20,60,3,92,31.21
dicamba+dra1,20,60,3,93,31.27
dicamba+dra1,20,60,3,94,31.11
dicamba+dra1,20,60,3,95,31.09
dicamba+dra1,20,60,3,96,31.14
dicamba+dra1,20,60,3,97,31
dicamba+dra1,20,60,3,98,31.2
dicamba+dra1,20,60,3,99,31.22
dicamba+dra1,20,60,3,100,31.04
dicamba+dra1,20,60,3,101,31.14
dicamba+dra1,20,60,3,102,31.08
dicamba+dra1,20,60,3,103,30.95
dicamba+dra1,20,60,3,104,30.92
dicamba+dra1,20,60,3,105,31.1
dicamba+dra1,20,60,3,106,31.1
dicamba+dra1,20,60,3,107,31.2
dicamba+dra1,20,60,3,108,31.16
dicamba+dra1,20,60,3,109,31
dicamba+dra1,20,60,3,110,31.16
dicamba+dra1,20,60,3,111,31.16
dicamba+dra1,20,60,3,112,31.1
dicamba+dra1,20,60,3,113,31
dicamba+dra1,20,60,3,114,31.15
dicamba+dra1,20,60,3,115,31.05
dicamba+dra1,20,60,3,116,31.06
dicamba+dra1,20,60,3,117,31.05
dicamba+dra1,20,60,3,118,31.01
dicamba+dra1,20,60,3,119,31.13
dicamba+dra1,20,60,3,120,31.11
dicamba+dra1,20,60,3,121,30.92
dicamba+dra1,20,60,3,122,30.89
dicamba+dra1,20,60,3,123,30.92
dicamba+dra1,20,60,3,124,30.92
dicamba+dra1,20,60,3,125,31.02
dicamba+dra1,20,60,3,126,31.07
dicamba+dra1,20,60,3,127,31.01
dicamba+dra1,20,60,3,128,31.04
dicamba+dra1,20,60,3,129,30.97
dicamba+dra1,20,60,3,130,30.92
dicamba+dra1,20,60,3,131,30.82
dicamba+dra1,20,60,3,132,30.71
dicamba+dra1,20,60,3,133,30.95
dicamba+dra1,20,60,3,134,30.99
dicamba+dra1,20,60,3,135,31.02
dicamba+dra1,20,60,3,136,31
dicamba+dra1,20,60,3,137,30.57
dicamba+dra1,20,60,3,138,30.6
dicamba+dra1,20,60,3,139,30.91
dicamba+dra1,20,60,3,140,30.75
dicamba+dra1,20,60,3,141,30.87
dicamba+dra1,20,60,3,142,31.01
dicamba+dra1,20,60,3,143,30.95
dicamba+dra1,20,60,3,144,30.99
dicamba+dra1,20,60,3,145,30.93
dicamba+dra1,20,60,3,146,30.9
dicamba+dra1,20,60,3,147,30.98
dicamba+dra1,20,60,3,148,30.93
dicamba+dra1,20,60,3,149,30.66
dicamba+dra1,20,60,3,150,30.68
dicamba+dra1,20,60,3,151,30.9
dicamba+dra1,20,60,3,152,30.97
dicamba+dra1,20,60,3,153,30.85
dicamba+dra1,20,60,3,154,30.6
dicamba+dra1,20,60,3,155,30.62
dicamba+dra1,20,60,3,156,29.97
dicamba+dra1,20,60,3,157,30.48
dicamba+dra1,20,60,3,158,30.47
dicamba+dra1,20,60,3,159,30.88
dicamba+dra1,20,60,3,160,30.93
dicamba+dra1,20,60,3,161,30.57
dicamba+dra1,20,60,3,162,30.41
dicamba+dra1,20,60,3,163,30.71
dicamba+dra1,20,60,3,164,30.96
dicamba+dra1,20,60,3,165,30.83
dicamba+dra1,20,60,3,166,30.95
dicamba+dra1,20,60,3,167,30.8
dicamba+dra1,20,60,3,168,30.62
dicamba+dra1,20,60,3,169,30.94
dicamba+dra1,20,60,3,170,30.95
dicamba+dra1,20,60,3,171,30.89
dicamba+dra1,20,60,3,172,30.93
dicamba+dra1,20,60,3,173,30.89
dicamba+dra1,20,60,3,174,30.86
dicamba+dra1,20,60,3,175,30.63
dicamba+dra1,20,60,3,176,30.87
dicamba+dra1,20,60,3,177,30.76
dicamba+dra1,20,60,3,178,30.86
dicamba+dra1,20,60,3,179,30.88
dicamba+dra1,20,60,3,180,30.89
dicamba+dra2,20,60,1,1,29.98
dicamba+dra2,20,60,1,2,30.05
dicamba+dra2,20,60,1,3,28.98
dicamba+dra2,20,60,1,4,29.5
dicamba+dra2,20,60,1,5,29.96
dicamba+dra2,20,60,1,6,29.45
dicamba+dra2,20,60,1,7,29.51
dicamba+dra2,20,60,1,8,29.89
dicamba+dra2,20,60,1,9,29.59
dicamba+dra2,20,60,1,10,29.65
dicamba+dra2,20,60,1,11,29.72
dicamba+dra2,20,60,1,12,29.78
dicamba+dra2,20,60,1,13,29.66
dicamba+dra2,20,60,1,14,29.69
dicamba+dra2,20,60,1,15,29.73
dicamba+dra2,20,60,1,16,29.71
dicamba+dra2,20,60,1,17,29.68
dicamba+dra2,20,60,1,18,29.67
dicamba+dra2,20,60,1,19,29.72
dicamba+dra2,20,60,1,20,29.67
dicamba+dra2,20,60,1,21,29.61
dicamba+dra2,20,60,1,22,29.67
dicamba+dra2,20,60,1,23,29.55
dicamba+dra2,20,60,1,24,29.66
dicamba+dra2,20,60,1,25,29.6
dicamba+dra2,20,60,1,26,29.45
dicamba+dra2,20,60,1,27,29.41
dicamba+dra2,20,60,1,28,29.56
dicamba+dra2,20,60,1,29,29.63
dicamba+dra2,20,60,1,30,29.53
dicamba+dra2,20,60,1,31,29.51
dicamba+dra2,20,60,1,32,29.57
dicamba+dra2,20,60,1,33,29.51
dicamba+dra2,20,60,1,34,29.57
dicamba+dra2,20,60,1,35,29.49
dicamba+dra2,20,60,1,36,29.57
dicamba+dra2,20,60,1,37,29.51
dicamba+dra2,20,60,1,38,29.34
dicamba+dra2,20,60,1,39,29.52
dicamba+dra2,20,60,1,40,29.55
dicamba+dra2,20,60,1,41,29.46
dicamba+dra2,20,60,1,42,29.51
dicamba+dra2,20,60,1,43,29.5
dicamba+dra2,20,60,1,44,29.52
dicamba+dra2,20,60,1,45,29.55
dicamba+dra2,20,60,1,46,29.51
dicamba+dra2,20,60,1,47,29.47
dicamba+dra2,20,60,1,48,29.29
dicamba+dra2,20,60,1,49,29.48
dicamba+dra2,20,60,1,50,29.24
dicamba+dra2,20,60,1,51,29.38
dicamba+dra2,20,60,1,52,29.46
dicamba+dra2,20,60,1,53,29.47
dicamba+dra2,20,60,1,54,29.48
dicamba+dra2,20,60,1,55,29.43
dicamba+dra2,20,60,1,56,29.41
dicamba+dra2,20,60,1,57,29.48
dicamba+dra2,20,60,1,58,29.46
dicamba+dra2,20,60,1,59,29.34
dicamba+dra2,20,60,1,60,29.36
dicamba+dra2,20,60,1,61,29.43
dicamba+dra2,20,60,1,62,29.34
dicamba+dra2,20,60,1,63,29.38
dicamba+dra2,20,60,1,64,29.34
dicamba+dra2,20,60,1,65,29.33
dicamba+dra2,20,60,1,66,28.86
dicamba+dra2,20,60,1,67,29.07
dicamba+dra2,20,60,1,68,28.15
dicamba+dra2,20,60,1,69,29.02
dicamba+dra2,20,60,1,70,29.09
dicamba+dra2,20,60,1,71,29.15
dicamba+dra2,20,60,1,72,29.43
dicamba+dra2,20,60,1,73,29.31
dicamba+dra2,20,60,1,74,29.31
dicamba+dra2,20,60,1,75,29.36
dicamba+dra2,20,60,1,76,29.22
dicamba+dra2,20,60,1,77,29.36
dicamba+dra2,20,60,1,78,29.08
dicamba+dra2,20,60,1,79,29.22
dicamba+dra2,20,60,1,80,29.38
dicamba+dra2,20,60,1,81,28.96
dicamba+dra2,20,60,1,82,29.35
dicamba+dra2,20,60,1,83,29.23
dicamba+dra2,20,60,1,84,29.38
dicamba+dra2,20,60,1,85,29.37
dicamba+dra2,20,60,1,86,29.31
dicamba+dra2,20,60,1,87,29.28
dicamba+dra2,20,60,1,88,29.33
dicamba+dra2,20,60,1,89,29.33
dicamba+dra2,20,60,1,90,29.28
dicamba+dra2,20,60,1,91,29.29
dicamba+dra2,20,60,1,92,29.15
dicamba+dra2,20,60,1,93,29.26
dicamba+dra2,20,60,1,94,28.96
dicamba+dra2,20,60,1,95,29.33
dicamba+dra2,20,60,1,96,29.12
dicamba+dra2,20,60,1,97,29.23
dicamba+dra2,20,60,1,98,29.23
dicamba+dra2,20,60,1,99,29.37
dicamba+dra2,20,60,1,100,29.18
dicamba+dra2,20,60,1,101,29.2
dicamba+dra2,20,60,1,102,29.26
dicamba+dra2,20,60,1,103,29.28
dicamba+dra2,20,60,1,104,29.28
dicamba+dra2,20,60,1,105,29.25
dicamba+dra2,20,60,1,106,29.04
dicamba+dra2,20,60,1,107,29.25
dicamba+dra2,20,60,1,108,29.22
dicamba+dra2,20,60,1,109,29.27
dicamba+dra2,20,60,1,110,29.28
dicamba+dra2,20,60,1,111,29.27
dicamba+dra2,20,60,1,112,29.17
dicamba+dra2,20,60,1,113,29.31
dicamba+dra2,20,60,1,114,29.25
dicamba+dra2,20,60,1,115,29.15
dicamba+dra2,20,60,1,116,29.21
dicamba+dra2,20,60,1,117,29.25
dicamba+dra2,20,60,1,118,29.14
dicamba+dra2,20,60,1,119,29.19
dicamba+dra2,20,60,1,120,29.17
dicamba+dra2,20,60,1,121,29.21
dicamba+dra2,20,60,1,122,29.09
dicamba+dra2,20,60,1,123,29.23
dicamba+dra2,20,60,1,124,29.16
dicamba+dra2,20,60,1,125,29.2
dicamba+dra2,20,60,1,126,29.22
dicamba+dra2,20,60,1,127,29.22
dicamba+dra2,20,60,1,128,29.2
dicamba+dra2,20,60,1,129,29.24
dicamba+dra2,20,60,1,130,29.05
dicamba+dra2,20,60,1,131,28.94
dicamba+dra2,20,60,1,132,29.21
dicamba+dra2,20,60,1,133,29.21
dicamba+dra2,20,60,1,134,29.18
dicamba+dra2,20,60,1,135,29.17
dicamba+dra2,20,60,1,136,29.12
dicamba+dra2,20,60,1,137,28.99
dicamba+dra2,20,60,1,138,29.07
dicamba+dra2,20,60,1,139,29.24
dicamba+dra2,20,60,1,140,29.17
dicamba+dra2,20,60,1,141,29.18
dicamba+dra2,20,60,1,142,29.19
dicamba+dra2,20,60,1,143,29.16
dicamba+dra2,20,60,1,144,29.09
dicamba+dra2,20,60,1,145,29.13
dicamba+dra2,20,60,1,146,29.14
dicamba+dra2,20,60,1,147,29.11
dicamba+dra2,20,60,1,148,28.99
dicamba+dra2,20,60,1,149,28.9
dicamba+dra2,20,60,1,150,29.04
dicamba+dra2,20,60,1,151,28.69
dicamba+dra2,20,60,1,152,29.1
dicamba+dra2,20,60,1,153,29
dicamba+dra2,20,60,1,154,29.12
dicamba+dra2,20,60,1,155,29.08
dicamba+dra2,20,60,1,156,29.11
dicamba+dra2,20,60,1,157,29.04
dicamba+dra2,20,60,1,158,29.13
dicamba+dra2,20,60,1,159,28.95
dicamba+dra2,20,60,1,160,29.04
dicamba+dra2,20,60,1,161,29.04
dicamba+dra2,20,60,1,162,29.09
dicamba+dra2,20,60,1,163,29.12
dicamba+dra2,20,60,1,164,29.06
dicamba+dra2,20,60,1,165,29.06
dicamba+dra2,20,60,1,166,29.01
dicamba+dra2,20,60,1,167,29.11
dicamba+dra2,20,60,1,168,29.02
dicamba+dra2,20,60,1,169,29.07
dicamba+dra2,20,60,1,170,29.05
dicamba+dra2,20,60,1,171,29.13
dicamba+dra2,20,60,1,172,29.08
dicamba+dra2,20,60,1,173,29.04
dicamba+dra2,20,60,1,174,29.07
dicamba+dra2,20,60,1,175,28.99
dicamba+dra2,20,60,1,176,29
dicamba+dra2,20,60,1,177,29.02
dicamba+dra2,20,60,1,178,28.87
dicamba+dra2,20,60,1,179,28.85
dicamba+dra2,20,60,1,180,29.02
dicamba+dra2,20,60,2,1,29.96
dicamba+dra2,20,60,2,2,30.04
dicamba+dra2,20,60,2,3,29.09
dicamba+dra2,20,60,2,4,29.86
dicamba+dra2,20,60,2,5,29.89
dicamba+dra2,20,60,2,6,29.79
dicamba+dra2,20,60,2,7,29.82
dicamba+dra2,20,60,2,8,29.77
dicamba+dra2,20,60,2,9,29.76
dicamba+dra2,20,60,2,10,29.59
dicamba+dra2,20,60,2,11,29.48
dicamba+dra2,20,60,2,12,29.61
dicamba+dra2,20,60,2,13,29.61
dicamba+dra2,20,60,2,14,29.6
dicamba+dra2,20,60,2,15,29.45
dicamba+dra2,20,60,2,16,29.63
dicamba+dra2,20,60,2,17,29.68
dicamba+dra2,20,60,2,18,29.62
dicamba+dra2,20,60,2,19,29.54
dicamba+dra2,20,60,2,20,29.41
dicamba+dra2,20,60,2,21,29.4
dicamba+dra2,20,60,2,22,29.58
dicamba+dra2,20,60,2,23,29.53
dicamba+dra2,20,60,2,24,29.52
dicamba+dra2,20,60,2,25,29.43
dicamba+dra2,20,60,2,26,29.53
dicamba+dra2,20,60,2,27,29.31
dicamba+dra2,20,60,2,28,29.42
dicamba+dra2,20,60,2,29,29.41
dicamba+dra2,20,60,2,30,29.19
dicamba+dra2,20,60,2,31,29.32
dicamba+dra2,20,60,2,32,29.48
dicamba+dra2,20,60,2,33,29.37
dicamba+dra2,20,60,2,34,29.51
dicamba+dra2,20,60,2,35,29.2
dicamba+dra2,20,60,2,36,29.31
dicamba+dra2,20,60,2,37,29.15
dicamba+dra2,20,60,2,38,29.46
dicamba+dra2,20,60,2,39,29.41
dicamba+dra2,20,60,2,40,29.38
dicamba+dra2,20,60,2,41,29.44
dicamba+dra2,20,60,2,42,29.31
dicamba+dra2,20,60,2,43,29.46
dicamba+dra2,20,60,2,44,29.4
dicamba+dra2,20,60,2,45,29.41
dicamba+dra2,20,60,2,46,29.45
dicamba+dra2,20,60,2,47,29.31
dicamba+dra2,20,60,2,48,29.38
dicamba+dra2,20,60,2,49,29.43
dicamba+dra2,20,60,2,50,29.41
dicamba+dra2,20,60,2,51,29.39
dicamba+dra2,20,60,2,52,29.36
dicamba+dra2,20,60,2,53,29.4
dicamba+dra2,20,60,2,54,29.38
dicamba+dra2,20,60,2,55,29.37
dicamba+dra2,20,60,2,56,29.25
dicamba+dra2,20,60,2,57,29.12
dicamba+dra2,20,60,2,58,29.42
dicamba+dra2,20,60,2,59,29.3
dicamba+dra2,20,60,2,60,29.28
dicamba+dra2,20,60,2,61,29
dicamba+dra2,20,60,2,62,29.2
dicamba+dra2,20,60,2,63,29.27
dicamba+dra2,20,60,2,64,26.92
dicamba+dra2,20,60,2,65,28.78
dicamba+dra2,20,60,2,66,29.17
dicamba+dra2,20,60,2,67,29.25
dicamba+dra2,20,60,2,68,29.31
dicamba+dra2,20,60,2,69,29.32
dicamba+dra2,20,60,2,70,29.34
dicamba+dra2,20,60,2,71,29.34
dicamba+dra2,20,60,2,72,29.32
dicamba+dra2,20,60,2,73,29.03
dicamba+dra2,20,60,2,74,29.22
dicamba+dra2,20,60,2,75,29.01
dicamba+dra2,20,60,2,76,29.14
dicamba+dra2,20,60,2,77,29.33
dicamba+dra2,20,60,2,78,29.29
dicamba+dra2,20,60,2,79,29.3
dicamba+dra2,20,60,2,80,29.32
dicamba+dra2,20,60,2,81,29.31
dicamba+dra2,20,60,2,82,29.25
dicamba+dra2,20,60,2,83,29.13
dicamba+dra2,20,60,2,84,29.13
dicamba+dra2,20,60,2,85,29.29
dicamba+dra2,20,60,2,86,29.29
dicamba+dra2,20,60,2,87,29.24
dicamba+dra2,20,60,2,88,29.18
dicamba+dra2,20,60,2,89,29.18
dicamba+dra2,20,60,2,90,29.3
dicamba+dra2,20,60,2,91,29.28
dicamba+dra2,20,60,2,92,28.92
dicamba+dra2,20,60,2,93,29.28
dicamba+dra2,20,60,2,94,29.26
dicamba+dra2,20,60,2,95,29.21
dicamba+dra2,20,60,2,96,29.25
dicamba+dra2,20,60,2,97,29.22
dicamba+dra2,20,60,2,98,29.25
dicamba+dra2,20,60,2,99,28.79
dicamba+dra2,20,60,2,100,28.71
dicamba+dra2,20,60,2,101,28.82
dicamba+dra2,20,60,2,102,29.16
dicamba+dra2,20,60,2,103,29.08
dicamba+dra2,20,60,2,104,29.22
dicamba+dra2,20,60,2,105,29.2
dicamba+dra2,20,60,2,106,29
dicamba+dra2,20,60,2,107,28.98
dicamba+dra2,20,60,2,108,29.05
dicamba+dra2,20,60,2,109,29.2
dicamba+dra2,20,60,2,110,29.11
dicamba+dra2,20,60,2,111,29.14
dicamba+dra2,20,60,2,112,29.21
dicamba+dra2,20,60,2,113,29.17
dicamba+dra2,20,60,2,114,29.18
dicamba+dra2,20,60,2,115,29.14
dicamba+dra2,20,60,2,116,29.09
dicamba+dra2,20,60,2,117,29.2
dicamba+dra2,20,60,2,118,29.18
dicamba+dra2,20,60,2,119,28.97
dicamba+dra2,20,60,2,120,27.84
dicamba+dra2,20,60,2,121,28.91
dicamba+dra2,20,60,2,122,29.11
dicamba+dra2,20,60,2,123,28.92
dicamba+dra2,20,60,2,124,28.91
dicamba+dra2,20,60,2,125,29.14
dicamba+dra2,20,60,2,126,29.15
dicamba+dra2,20,60,2,127,28.97
dicamba+dra2,20,60,2,128,29.09
dicamba+dra2,20,60,2,129,28.95
dicamba+dra2,20,60,2,130,29.1
dicamba+dra2,20,60,2,131,29.06
dicamba+dra2,20,60,2,132,29.14
dicamba+dra2,20,60,2,133,29.09
dicamba+dra2,20,60,2,134,29.18
dicamba+dra2,20,60,2,135,29.04
dicamba+dra2,20,60,2,136,29.07
dicamba+dra2,20,60,2,137,29.12
dicamba+dra2,20,60,2,138,28.96
dicamba+dra2,20,60,2,139,29.07
dicamba+dra2,20,60,2,140,29.15
dicamba+dra2,20,60,2,141,29.01
dicamba+dra2,20,60,2,142,29.1
dicamba+dra2,20,60,2,143,29.12
dicamba+dra2,20,60,2,144,29.05
dicamba+dra2,20,60,2,145,29.03
dicamba+dra2,20,60,2,146,29
dicamba+dra2,20,60,2,147,29.08
dicamba+dra2,20,60,2,148,29.13
dicamba+dra2,20,60,2,149,29.12
dicamba+dra2,20,60,2,150,29.01
dicamba+dra2,20,60,2,151,29.11
dicamba+dra2,20,60,2,152,29.09
dicamba+dra2,20,60,2,153,29.09
dicamba+dra2,20,60,2,154,29.11
dicamba+dra2,20,60,2,155,29.1
dicamba+dra2,20,60,2,156,29.11
dicamba+dra2,20,60,2,157,28.81
dicamba+dra2,20,60,2,158,28.82
dicamba+dra2,20,60,2,159,28.89
dicamba+dra2,20,60,2,160,29.09
dicamba+dra2,20,60,2,161,28.95
dicamba+dra2,20,60,2,162,28.22
dicamba+dra2,20,60,2,163,28.86
dicamba+dra2,20,60,2,164,29.03
dicamba+dra2,20,60,2,165,28.94
dicamba+dra2,20,60,2,166,28.99
dicamba+dra2,20,60,2,167,29.05
dicamba+dra2,20,60,2,168,29.03
dicamba+dra2,20,60,2,169,29.08
dicamba+dra2,20,60,2,170,29.03
dicamba+dra2,20,60,2,171,29.02
dicamba+dra2,20,60,2,172,29.05
dicamba+dra2,20,60,2,173,29.01
dicamba+dra2,20,60,2,174,28.99
dicamba+dra2,20,60,2,175,29.03
dicamba+dra2,20,60,2,176,28.98
dicamba+dra2,20,60,2,177,29
dicamba+dra2,20,60,2,178,28.99
dicamba+dra2,20,60,2,179,29.05
dicamba+dra2,20,60,2,180,29.05
dicamba+dra2,20,60,3,1,30.18
dicamba+dra2,20,60,3,2,30.23
dicamba+dra2,20,60,3,3,30.1
dicamba+dra2,20,60,3,4,29.53
dicamba+dra2,20,60,3,5,30.2
dicamba+dra2,20,60,3,6,29.83
dicamba+dra2,20,60,3,7,30.08
dicamba+dra2,20,60,3,8,29.77
dicamba+dra2,20,60,3,9,29.92
dicamba+dra2,20,60,3,10,30
dicamba+dra2,20,60,3,11,30
dicamba+dra2,20,60,3,12,29.98
dicamba+dra2,20,60,3,13,29.85
dicamba+dra2,20,60,3,14,29.88
dicamba+dra2,20,60,3,15,29.83
dicamba+dra2,20,60,3,16,29.76
dicamba+dra2,20,60,3,17,29.83
dicamba+dra2,20,60,3,18,29.85
dicamba+dra2,20,60,3,19,29.82
dicamba+dra2,20,60,3,20,29.74
dicamba+dra2,20,60,3,21,29.8
dicamba+dra2,20,60,3,22,29.75
dicamba+dra2,20,60,3,23,29.7
dicamba+dra2,20,60,3,24,29.66
dicamba+dra2,20,60,3,25,29.75
dicamba+dra2,20,60,3,26,29.75
dicamba+dra2,20,60,3,27,29.5
dicamba+dra2,20,60,3,28,29.57
dicamba+dra2,20,60,3,29,29.66
dicamba+dra2,20,60,3,30,28.88
dicamba+dra2,20,60,3,31,29.35
dicamba+dra2,20,60,3,32,29.55
dicamba+dra2,20,60,3,33,29.46
dicamba+dra2,20,60,3,34,29.48
dicamba+dra2,20,60,3,35,29.15
dicamba+dra2,20,60,3,36,29.49
